price,category,type,make,model,year,finish,condition,auction,shipping_cost,accepts_offers,date
1100.00,semi-hollow,electric-guitars,Godin,A6 Ultra,2010s,Natural,Excellent,False,150.00,True,2022-04-10T10:16:58-07:00
4500.00,semi-hollow,electric-guitars,Gibson,Memphis '63 ES-335 Small Block,2018,Sixties Cherry,Excellent,False,125.00,True,2022-04-10T10:09:40-07:00
2725.45,semi-hollow,electric-guitars,Rickenbacker,360-6,2020,Walnut,Excellent,False,34.07,True,2022-04-10T09:59:23-07:00
1503.00,semi-hollow,electric-guitars,Eastman,T484 classic,2020,Classic Red,Excellent,False,113.43,True,2022-04-10T09:52:48-07:00
89.00,semi-hollow,electric-guitars,KR Custom Guitars,Les Paul,2022,525k+ Push / Push Cts Sprague,Brand New,False,0.00,True,2022-04-10T09:51:19-07:00
2799.00,semi-hollow,electric-guitars,Tom Anderson,Hollow T Classic Guitar with Case,2006,Trans Blonde / Maple Neck,Excellent,False,130.00,False,2022-04-10T09:47:52-07:00
9999.99,semi-hollow,electric-guitars,1967,ES-330 TDC,1967,Cherry,Mint,False,300.00,True,2022-04-10T09:45:41-07:00
1950.00,semi-hollow,electric-guitars,Kay,K161 Thin Twin,1950s,Blonde,Very Good,False,100.00,True,2022-04-10T09:30:22-07:00
6520.64,semi-hollow,electric-guitars,Gibson,Custom Shop Historic ES-345 with Stopbar,1998 - 1999,Faded Natural,Excellent,False,204.41,False,2022-04-10T09:20:56-07:00
2999.00,semi-hollow,electric-guitars,Gibson,Memphis ES-335 Block Slim Neck,2016,Figured Sunset Burst,Excellent,False,69.00,True,2022-04-10T09:14:08-07:00
1200.00,semi-hollow,electric-guitars,Ancestor,T - Bandidas series,2022,Satin Open Pore,Brand New,False,0.00,True,2022-04-10T09:07:40-07:00
3250.10,semi-hollow,electric-guitars,Gibson,Memphis ES-235,2019,Ebony,Excellent,False,204.41,False,2022-04-10T09:03:24-07:00
589.86,semi-hollow,electric-guitars,Epiphone,Casino Worn,,Denim Blue,Mint,False,12.48,True,2022-04-10T08:15:32-07:00
4428.85,semi-hollow,electric-guitars,Gibson,1995 Gibson ES-335TD   Sunburst  DOT, 1995,Sunburst,Excellent,False,332.50,True,2022-04-10T07:58:04-07:00
3250.00,semi-hollow,electric-guitars,Gibson,ES-335 Block,2016,Satin Cherry,Excellent,False,350.00,True,2022-04-10T07:38:14-07:00
4197.07,semi-hollow,electric-guitars,Duesenberg,Starplayer TV Pearl Series Semi-Hollow Electric Guitar,2010s,Ice Pearl,Mint,False,272.24,True,2022-04-10T07:34:08-07:00
5331.41,semi-hollow,electric-guitars,Guild,Starfire iv,1976,Blonde,Excellent,False,170.15,True,2022-04-10T07:25:32-07:00
890.00,semi-hollow,electric-guitars,Gretsch,Malcolm Young Tribute - Modified Electromatic Jet,2022,Natural,Mint,False,85.00,True,2022-04-10T07:07:41-07:00
3516.46,semi-hollow,electric-guitars,Gibson,ES-335,2015,Cherry,Mint,False,159.15,True,2022-04-10T05:35:35-07:00
1500.00,semi-hollow,electric-guitars,Eastman,T486B-RD Thinline Archtop with Bigsby,2020s,Red,Mint,False,75.00,True,2022-04-10T05:31:47-07:00
2399.00,semi-hollow,electric-guitars,PRS,CE 24 Semi-Hollow,,Blue Matteo,Brand New,False,95.00,True,2022-04-10T05:03:47-07:00
1928.38,semi-hollow,electric-guitars,Corsa,Big Dog,,,Very Good,False,22.69,True,2022-04-10T04:05:58-07:00
1022.04,semi-hollow,electric-guitars,Italia,Rimini 6,,Sparkly,Very Good,False,54.51,True,2022-04-10T03:56:51-07:00
268.88,semi-hollow,electric-guitars,Jay Turser,LT Cruiser,,Tobacco Sunburst,Very Good,False,39.95,True,2022-04-10T03:36:28-07:00
3815.63,semi-hollow,electric-guitars,Gibson,Custom Shop CS-336 Figured - Bareknuckle Missisipi Queens P90’s,2002 - 2017,Vintage Sunburst,Mint,False,163.53,True,2022-04-10T03:08:40-07:00
543.35,semi-hollow,electric-guitars,Epiphone,Casino Worn,2020 - Present,Worn Ebony,Brand New,False,0.00,False,2022-04-10T02:55:36-07:00
487.77,semi-hollow,electric-guitars,Rickenbacker,Rickenbacker 330,,Fireglo,Very Good,False,0.00,True,2022-04-10T02:23:40-07:00
80.00,semi-hollow,electric-guitars,Laguna,Custom shop,,Custom,Fair,False,0.00,True,2022-04-10T01:48:23-07:00
3998.56,semi-hollow,electric-guitars,Gibson,ES-335,2021,Figured Ice Tea,Mint,False,20.42,True,2022-04-10T01:38:07-07:00
1878.32,semi-hollow,electric-guitars,Gibson,Memphis ES-339 Studio Ebony,2014,,Good,False,128.87,True,2022-04-09T23:50:35-07:00
449.00,semi-hollow,electric-guitars,D'Angelico,"Premier DC Semi-Hollow Double Cutaway with Stop-Bar Tailpiece, No F Holes",2010s,Black,Mint,False,75.00,True,2022-04-09T21:33:31-07:00
550.00,semi-hollow,electric-guitars,Epiphone,ES-339,2020 - Present,Pelham Blue,Mint,False,225.00,True,2022-04-09T19:51:47-07:00
500.00,semi-hollow,electric-guitars,Epiphone,ES-335 Pro with Rosewood Fretboard,2018,Tobacco Burst,Very Good,False,75.00,True,2022-04-09T19:16:22-07:00
1975.00,semi-hollow,electric-guitars,Danelectro,DC-2,1959,Black,Good,False,325.00,True,2022-04-09T19:07:59-07:00
1000.00,semi-hollow,electric-guitars,Epiphone,Tom Delonge Signature ES-333,,,Very Good,False,50.00,True,2022-04-09T18:18:06-07:00
1177.00,semi-hollow,electric-guitars,Fender,Modern Player Starcaster Guitar,2013,Aged Cherry Burst,Excellent,False,65.00,True,2022-04-09T17:17:15-07:00
1299.00,semi-hollow,electric-guitars,Eastman,T486 Thinline Goldburst w/Seymour Duncan Humbuckers,2021,Goldburst,Brand New,False,51.00,True,2022-04-09T15:26:16-07:00
2199.99,semi-hollow,electric-guitars,Ernie Ball Music Man,Axis Super Sport Semi-Hollow MM90 Tremolo with Maple Fretboard,2014,Black,Excellent,False,55.00,True,2022-04-09T14:54:59-07:00
2699.00,semi-hollow,electric-guitars,Heritage,H-535,,Sunburst,Excellent,False,89.00,True,2022-04-09T14:51:14-07:00
625.00,semi-hollow,electric-guitars,Epiphone,Wildkat (customization),2006 ,Sunrise Orange,Excellent,False,80.00,True,2022-04-09T14:43:40-07:00
4250.00,semi-hollow,electric-guitars,Gibson,ES-335LC,2005,Carlton Burst,Very Good,False,100.00,True,2022-04-09T17:34:44-04:00
2653.29,semi-hollow,electric-guitars,Duesenberg,Starplayer TV Outlaw,,,Very Good,False,29.02,True,2022-04-09T17:19:03-04:00
509.43,semi-hollow,electric-guitars,Guild,STARFIRE-1DC CHERRY,,,Mint,False,20.99,True,2022-04-09T17:06:35-04:00
3970.20,semi-hollow,electric-guitars,Gibson,ES-339 Custom Shop,2011,Antique Vintage Sunburst,Very Good,False,28.36,True,2022-04-09T17:05:19-04:00
4350.00,semi-hollow,electric-guitars,Gibson,ES-335 Block,2020 - Present,Figured Sixties Cherry,Mint,False,0.00,True,2022-04-09T17:00:21-04:00
4143.75,semi-hollow,electric-guitars,Gibson,ES 335 DOT SUNBURST 2000,,,Very Good,False,20.99,True,2022-04-09T16:55:51-04:00
746.24,semi-hollow,electric-guitars,Eastwood,Airline H74 DLX,2010s,Honeyburst,Mint,False,91.21,True,2022-04-09T16:43:46-04:00
2250.00,semi-hollow,electric-guitars,Heritage,H-535,2006,Faded Cherry,Excellent,False,75.00,True,2022-04-09T16:39:28-04:00
649.00,semi-hollow,electric-guitars,Gretsch,"G2627T Streamliner Center Block 3-Pickup ""Cateye"" With Bigsby Electric Guitar Black",,,Excellent,False,29.00,True,2022-04-09T16:38:40-04:00
629.00,semi-hollow,electric-guitars,Epiphone,Riviera p93,2010,Wine Red,Excellent,False,50.00,True,2022-04-09T16:24:03-04:00
445.00,semi-hollow,electric-guitars,Epiphone,The Dot,2014,,Very Good,False,45.00,True,2022-04-09T16:22:16-04:00
780.00,semi-hollow,electric-guitars,Fender,JA90,,Crimson Red Transparent,Mint,False,75.00,True,2022-04-09T15:51:29-04:00
497.49,semi-hollow,electric-guitars,Epiphone,ES-335,2013,Cherry,Excellent,False,33.17,True,2022-04-09T15:51:19-04:00
1725.00,semi-hollow,electric-guitars,Taylor,T3/B Semi-Hollow Electric Guitar with Bigsby,2010s,Quilted Tobacco Sunburst,Excellent,False,80.00,True,2022-04-09T15:46:31-04:00
1849.00,semi-hollow,electric-guitars,Yamaha,SA2200,,,Excellent,False,125.00,True,2022-04-09T15:45:26-04:00
2600.00,semi-hollow,electric-guitars,Gibson,335 limited edition Memphis,2000,Blonde,Very Good,False,125.00,False,2022-04-09T15:45:10-04:00
1500.00,semi-hollow,electric-guitars,Greco,SA-550,1978,Walnut,Very Good,False,100.00,True,2022-04-09T15:31:32-04:00
5999.00,semi-hollow,electric-guitars,Gibson,1964 ES-335 Reissue VOS,New,Custom,Brand New,False,0.00,False,2022-04-09T15:30:48-04:00
875.00,semi-hollow,electric-guitars,Fender,Fender Deluxe JA-90 Jim Adkins Locking Sperzal Tuners,,Natural,Very Good,False,35.00,True,2022-04-09T15:29:17-04:00
899.99,semi-hollow,electric-guitars,D'Angelico,Premier DC Semi-Hollow Double Cutaway with Stop-Bar Tailpiece,2020 - 2021,Black Flake,Brand New,False,0.00,True,2022-04-09T15:22:21-04:00
300.00,semi-hollow,electric-guitars,Jay Turser,Tobacco Sunburst,,Tobacco Sunburst,Very Good,False,65.00,True,2022-04-09T15:18:12-04:00
3200.00,semi-hollow,electric-guitars,Gretsch,1972 Gretsch Double Anniversary Sunburst,1972,Sunburst,Excellent,False,150.00,True,2022-04-09T15:09:59-04:00
899.99,semi-hollow,electric-guitars,D'Angelico,Premier DC Semi-Hollow Double Cutaway with Stop-Bar Tailpiece,2020 - 2021,Black Flake,Brand New,False,0.00,True,2022-04-09T15:05:25-04:00
3780.00,semi-hollow,electric-guitars,Grainger,Apollo 7,2021,Green Burl,Mint,False,125.00,True,2022-04-09T15:03:02-04:00
4062.86,semi-hollow,electric-guitars,Gibson,ES-335 Dot,1990,Vintage White,Very Good,False,124.37,False,2022-04-09T14:58:19-04:00
500.00,semi-hollow,electric-guitars,Epiphone,335 Traditional Pro Inspired by Gibson,,Traditional,Excellent,False,0.00,False,2022-04-09T14:54:06-04:00
899.99,semi-hollow,electric-guitars,D'Angelico,Premier DC Semi-Hollow Double Cutaway with Stop-Bar Tailpiece,2020 - 2021,Black Flake,Brand New,False,0.00,True,2022-04-09T14:45:34-04:00
2495.00,semi-hollow,electric-guitars,Duesenberg,Mike Campbell Heartbreaker,2010s,Lake Placid Blue,Excellent,False,80.00,True,2022-04-09T14:41:40-04:00
2467.00,semi-hollow,electric-guitars,Heritage,H-535 Standard,2018 - 2020,Antique Natural,Very Good,False,90.00,True,2022-04-09T14:40:36-04:00
899.99,semi-hollow,electric-guitars,D'Angelico,"Premier SS Semi-Hollow Single Cutaway with Stop-Bar Tailpiece, Ovangkol Fretboard",2019 - 2020,Champagne,Brand New,False,0.00,True,2022-04-09T14:37:08-04:00
349.00,semi-hollow,electric-guitars,Vintage,V72 Reissued Series,,Sunburst with Flame Top,Mint,False,200.00,True,2022-04-09T14:36:14-04:00
678.34,semi-hollow,electric-guitars,Italia,Rimini 6,,Honey Sunburst,Mint,False,28.36,True,2022-04-09T14:34:39-04:00
449.00,semi-hollow,electric-guitars,Silvertone,Jupiter 1423,1962,Black,Brand New,False,200.00,True,2022-04-09T14:27:21-04:00
750.00,semi-hollow,electric-guitars,Gretsch,G5655TG Electromatic Center Block Jr. Single Cutaway with Gold Hardware,,Azure Blue Metallic,Excellent,False,200.00,True,2022-04-09T13:59:36-04:00
1700.00,semi-hollow,electric-guitars,PRS,S2 Singlecut Semi-Hollow,2015 - 2019,Violin Amber Sunburst,Excellent,False,80.00,True,2022-04-09T13:33:02-04:00
6495.00,semi-hollow,electric-guitars,Gibson,ES-335TD,1972,Hollowbody,Very Good,False,130.00,False,2022-04-09T13:19:49-04:00
5999.00,semi-hollow,electric-guitars,Gibson,1964 ES-335 Reissue VOS,New,Custom,Brand New,False,0.00,False,2022-04-09T13:19:17-04:00
6399.00,semi-hollow,electric-guitars,Gibson,1964 Trini Lopez Standard Reissue VOS,New,Vos Ebony,Brand New,False,0.00,False,2022-04-09T13:06:30-04:00
489.99,semi-hollow,electric-guitars,Squier,Classic Vibe '70's Telecaster Thinline in Natural,,,Brand New,False,0.00,False,2022-04-09T13:05:41-04:00
6399.00,semi-hollow,electric-guitars,Gibson,1964 Trini Lopez Standard Reissue VOS,New,Vos Ebony,Brand New,False,0.00,False,2022-04-09T12:53:51-04:00
799.99,semi-hollow,electric-guitars,Gretsch,G5655T Electromatic Center Block Jr. Single Cutaway with Bigsby,2020 - Present,Dark Cherry Metallic,Brand New,False,45.00,True,2022-04-09T12:40:08-04:00
525.00,semi-hollow,electric-guitars,Robs Cigar Box Guitars,Andalusia Bull III,2022,Tan / Cream,Brand New,False,80.00,False,2022-04-09T12:31:30-04:00
24522.23,semi-hollow,electric-guitars,Gibson,ES-345 TDC,1962,Cherry,Mint,False,231.66,True,2022-04-09T12:28:19-04:00
907.47,semi-hollow,electric-guitars,Real Vintage,Semihollow,,,Excellent,False,18.71,True,2022-04-09T12:27:12-04:00
599.99,semi-hollow,electric-guitars,G&L,Tribute Series ASAT Classic Bluesboy Semi-Hollow with Rosewood Fretboard,2010s,Red Burst,Brand New,False,45.00,True,2022-04-09T12:27:08-04:00
695.00,semi-hollow,electric-guitars,Gretsch,G5627T-P90 Electromatic Center Block P-90,,Orange Stain,Mint,False,125.00,False,2022-04-09T12:27:07-04:00
228.88,semi-hollow,electric-guitars,Fender,Starcaster,,Silver / Black,Very Good,False,41.95,False,2022-04-09T11:44:43-04:00
30825.47,semi-hollow,electric-guitars,Gibson,ES-335,1962,,Excellent,False,468.23,True,2022-04-09T11:42:50-04:00
949.00,semi-hollow,electric-guitars,Epiphone,"B.B. King Lucille Semi-hollowbody, Ebony 854",,Ebony,Brand New,False,0.00,False,2022-04-09T11:39:04-04:00
475.00,semi-hollow,electric-guitars,Gretsch,"G2655T Streamliner Center Block Jr. with Laurel Fretboard, Bigsby",2019 - Present,Imperial Stain,Very Good,False,25.00,True,2022-04-09T11:37:49-04:00
611.86,semi-hollow,electric-guitars,Epiphone,Sheraton II,2004,Natural,Very Good,False,0.00,False,2022-04-09T08:34:07-07:00
2299.99,semi-hollow,electric-guitars,Fender,American Original '60s Telecaster Thinline,2022,3 Color Sunburst,Brand New,False,0.00,False,2022-04-09T08:24:55-07:00
499.99,semi-hollow,electric-guitars,Epiphone,ES-335 Traditional Pro,,Metallic Gold,Excellent,False,12.50,True,2022-04-09T08:20:51-07:00
787.70,semi-hollow,electric-guitars,Fender,Modern Player Telecaster Plus,2012 - 2018,Black Translucent,Mint,False,124.37,True,2022-04-09T08:04:31-07:00
5350.00,semi-hollow,electric-guitars,Fender,Starcaster,1977,,Excellent,False,150.00,True,2022-04-09T08:01:37-07:00
449.99,semi-hollow,electric-guitars,Squier,Paranormal Super-Sonic,2022,Blue Sparkle,Brand New,False,0.00,True,2022-04-09T07:58:46-07:00
1499.00,semi-hollow,electric-guitars,PRS,106756:9N:05B,2019,Antique White,Brand New,False,0.00,False,2022-04-09T07:23:48-07:00
2499.00,semi-hollow,electric-guitars,Gibson,Custom ES-336,1996 - 1998,Cherry,Very Good,False,0.00,True,2022-04-09T07:07:20-07:00
2452.90,semi-hollow,electric-guitars,Gibson,Midtown Custom 2011 in Sunburst,,,Excellent,False,44.97,False,2022-04-09T07:06:27-07:00
2750.00,semi-hollow,electric-guitars,Rickenbacker,360/12,2012 - Present,Jetglo,Mint,False,120.00,True,2022-04-09T06:46:12-07:00
545.09,semi-hollow,electric-guitars,Ibanez,AM93-AYS Artcore Expressionist Series Semi-Hollow Electric Guitar,2010s,Antique Yellow Burst,Excellent,False,0.00,True,2022-04-09T05:51:01-07:00
3406.81,semi-hollow,electric-guitars,Gibson,ES-335,2021,Vintage Burst,Excellent,False,0.00,True,2022-04-09T05:19:26-07:00
1799.99,semi-hollow,electric-guitars,D'Angelico,DADSSSAPSNT,2022,,Very Good,False,0.00,False,2022-04-09T05:09:12-07:00
669.26,semi-hollow,electric-guitars,Epiphone,Riviera Custom P93,2011 - 2019,Wine Red,Excellent,False,14.18,True,2022-04-09T05:04:20-07:00
1439.99,semi-hollow,electric-guitars,D'Angelico,DADBEDSHSAGESNTR,2022,,Very Good,False,0.00,False,2022-04-09T05:04:03-07:00
449.99,semi-hollow,electric-guitars,Gretsch,2806200597,2021,Forge Glow Maple,Brand New,False,0.00,False,2022-04-09T04:08:25-07:00
3883.76,semi-hollow,electric-guitars,Rickenbacker,360 v64,2001,Maple,Excellent,False,40.88,True,2022-04-09T03:31:05-07:00
3235.34,semi-hollow,electric-guitars,Gibson,ES3500SCNH1,2021,Vintage Cherry,Brand New,False,0.00,True,2022-04-09T02:33:52-07:00
3235.34,semi-hollow,electric-guitars,Gibson,ES3500VBNH1,2021,Vintage Sunburst,Brand New,False,0.00,True,2022-04-09T02:33:52-07:00
1985.10,semi-hollow,electric-guitars,Greco,SA-90,1991,Sunburst,Excellent,False,114.56,True,2022-04-09T02:23:57-07:00
800.00,semi-hollow,electric-guitars,Handmade Harmony Style Floating bridge Electric Semihollow,Harmony Tele CC,2021,Shellac,Very Good,False,0.00,True,2022-04-09T02:00:55-07:00
2282.56,semi-hollow,electric-guitars,D'Angelico,Excel SS Shield Tremolo Black Dog,,,Brand New,False,0.00,True,2022-04-08T22:00:50-07:00
575.00,semi-hollow,electric-guitars,Ibanez,AM93QM,,Antique Yellow Sunburst (Ays),Very Good,False,40.00,True,2022-04-08T21:15:05-07:00
3499.00,semi-hollow,electric-guitars,Gibson,ES-335 Block,2020 - Present,Figured Iced Tea,Mint,False,379.00,False,2022-04-08T21:06:44-07:00
3300.00,semi-hollow,electric-guitars,Rickenbacker,330,2021,Midnight Purple,Mint,False,120.00,True,2022-04-08T20:39:16-07:00
500.00,semi-hollow,electric-guitars,Epiphone,Sheraton II,,Maple,Mint,False,0.00,True,2022-04-08T20:15:03-07:00
649.00,semi-hollow,electric-guitars,Danelectro,59X12,2019 - Present,Black,Brand New,False,0.00,False,2022-04-08T19:35:30-07:00
1795.00,semi-hollow,electric-guitars,Gibson,Dobrolektric,90s,Sunburst,Very Good,False,99.00,True,2022-04-08T18:41:22-07:00
2799.00,semi-hollow,electric-guitars,Gibson,Custom Shop ES-335 P90's,2007,Sunburst,Very Good,False,100.00,True,2022-04-08T17:57:25-07:00
599.00,semi-hollow,electric-guitars,Epiphone,Sheraton II,1986 - 2007,,Very Good,False,52.00,True,2022-04-08T16:54:16-07:00
4995.00,semi-hollow,electric-guitars,Gibson,ES-335TD,1970 - 1981,Walnut,Very Good,False,99.00,True,2022-04-08T16:43:06-07:00
900.00,semi-hollow,electric-guitars,Schecter,Corsair Custom Semi-Hollow with Bigsby Vibrato,2010s,Natural Pearl,Mint,False,150.00,True,2022-04-08T16:11:52-07:00
2499.00,semi-hollow,electric-guitars,Rickenbacker,360,,Jetglo,Brand New,False,0.00,False,2022-04-08T16:10:13-07:00
550.00,semi-hollow,electric-guitars,D'Angelico,Premier DC Semi-Hollow Double Cutaway Black w/ Stoptail,,Black,Very Good,False,30.00,True,2022-04-08T16:08:15-07:00
439.99,semi-hollow,electric-guitars,Squier,Contemporary Active Starcaster,,Gunmetal Metallic,B-Stock,False,0.00,True,2022-04-08T15:40:29-07:00
835.00,semi-hollow,electric-guitars,PRS,SE Zach Myers,2021,Myers Blue,Very Good,False,0.00,True,2022-04-08T15:38:28-07:00
649.00,semi-hollow,electric-guitars,Epiphone,ES-335 Figured,,Raspberry Tea Burst,Brand New,False,0.00,False,2022-04-08T15:37:38-07:00
2095.00,semi-hollow,electric-guitars,Guild,Starfire IV,1984,Black,Very Good,False,0.00,True,2022-04-08T15:36:29-07:00
730.00,semi-hollow,electric-guitars,Gretsch,G5622T Electromatic Center Block Double Cutaway,2020,Orange Stain,Very Good,False,0.00,True,2022-04-08T15:36:28-07:00
1780.00,semi-hollow,electric-guitars,Eastman,T185MX Thinline Semi-Hollow,,Cherry,Good,False,0.00,True,2022-04-08T15:28:33-07:00
695.00,semi-hollow,electric-guitars,Godin,A6,2000 ,Cognac Burst,Very Good,False,0.00,True,2022-04-08T15:26:30-07:00
835.00,semi-hollow,electric-guitars,D'Angelico,Premiere D'Angelico Premier SS Kurt Rosenwinkel Signature,,Sunburst,Very Good,False,0.00,True,2022-04-08T15:21:52-07:00
3599.99,semi-hollow,electric-guitars,Gretsch,G6636TSL Players Edition Silver Falcon Center Block Double-Cut w/String-Thru Bigsby Filter’Tron Pickups w/case,,Black,Brand New,False,0.00,False,2022-04-08T15:19:37-07:00
549.99,semi-hollow,electric-guitars,Gretsch,"G2655T Streamliner Center Block Jr. Double-Cut with Bigsby,",,Walnut Stain,Brand New,False,0.00,False,2022-04-08T15:12:33-07:00
2499.00,semi-hollow,electric-guitars,Rickenbacker,360,2022,Fireglo,Brand New,False,350.00,False,2022-04-08T15:07:18-07:00
5599.00,semi-hollow,electric-guitars,TMG,Theo,,Black,Brand New,False,350.00,False,2022-04-08T14:49:32-07:00
2695.00,semi-hollow,electric-guitars,Gibson,ES-335 Dot,2018,Sixties Cherry,Excellent,False,0.00,False,2022-04-08T14:14:18-07:00
3495.00,semi-hollow,electric-guitars,Rickenbacker,370,2008,Mapleglo,Excellent,False,0.00,False,2022-04-08T13:52:07-07:00
1349.00,semi-hollow,electric-guitars,Dean,Dean Colt Bigsby with Piezo,,Vintage White,Brand New,False,0.00,False,2022-04-08T13:42:59-07:00
1349.00,semi-hollow,electric-guitars,Dean,Dean Colt with Piezo,,Classic Black,Brand New,False,0.00,False,2022-04-08T13:42:55-07:00
902.81,semi-hollow,electric-guitars,PRS,SEZM3MC,,,Brand New,False,0.00,False,2022-04-08T15:42:15-05:00
902.81,semi-hollow,electric-guitars,PRS,SEZM3MC,,,Brand New,False,0.00,False,2022-04-08T15:39:41-05:00
995.00,semi-hollow,electric-guitars,DeArmond,Starfire Special,1998,Red,Excellent,False,100.00,True,2022-04-08T15:38:01-05:00
